iso2c,iso3c,country,year,gdp_percap,population,birth_rate,neonat_mortal_rate,region,income
SZ,SWZ,Swaziland,2009,7396.507957,1173529,31.127,16.8,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1994,4570.860656,944223,37.951,22.5,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1995,4793.863619,963428,36.713,22.5,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2008,7374.398196,1153750,31.263,16.9,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2000,5432.226592,1063715,32.525,21.3,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1998,5163.469456,1028694,33.775,22.2,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2002,5708.870932,1082195,31.856,19.8,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1999,5296.997536,1048151,33.074,21.8,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2004,6222.303889,1094775,31.564,18.3,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1991,4173.534948,887248,42.018,22.2,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2001,5562.568954,1074765,32.128,20.6,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2007,7182.479001,1134853,31.357,17.1,Sub-Saharan Africa,Lower middle income
TC,TCA,Turks and Caicos Islands,2009,,30247,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2011,,31727,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2000,,18876,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2013,,33103,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2012,,32430,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1997,,16527,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1991,,12205,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1996,,15967,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2001,,20186,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2002,,21740,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1999,,17866,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2006,,27642,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2007,,28638,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2010,,30993,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1990,,11550,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1998,,17114,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1992,,12970,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2014,,33740,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1993,,13793,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2003,,23412,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1995,,15334,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2005,,26450,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2008,,29481,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2004,,25025,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1994,,14597,,,Latin America & Caribbean,High income
TD,TCD,Chad,1998,827.8913118,7760157,51.164,48.3,Sub-Saharan Africa,Low income
TD,TCD,Chad,1993,697.0841968,6556628,51.316,51.3,Sub-Saharan Africa,Low income
TD,TCD,Chad,1994,759.0252591,6773104,51.363,50.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,1997,792.9518858,7494143,51.267,49.2,Sub-Saharan Africa,Low income
TD,TCD,Chad,1999,805.4920752,8042713,51.027,47.4,Sub-Saharan Africa,Low income
TD,TCD,Chad,2000,787.153221,8343321,50.855,46.7,Sub-Saharan Africa,Low income
TD,TCD,Chad,2003,1033.54866,9353516,50.129,45.5,Sub-Saharan Africa,Low income
TD,TCD,Chad,2010,1884.795827,11896380,47.24,42.5,Sub-Saharan Africa,Low income
TD,TCD,Chad,1992,834.0484313,6350174,51.235,52,Sub-Saharan Africa,Low income
TD,TCD,Chad,1996,763.5820165,7242018,51.337,49.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,2008,1667.697393,11139740,48.214,43.7,Sub-Saharan Africa,Low income
TD,TCD,Chad,2005,1596.68959,10067932,49.473,44.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,1995,758.833881,7001634,51.37,50.4,Sub-Saharan Africa,Low income
TD,TCD,Chad,2011,1862.351166,12298512,46.738,41.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,2012,1997.410939,12715465,46.238,41.1,Sub-Saharan Africa,Low income
TD,TCD,Chad,2009,1694.821571,11510535,47.735,43.1,Sub-Saharan Africa,Low income
TD,TCD,Chad,1990,717.5726593,5958022,50.991,53.9,Sub-Saharan Africa,Low income
TD,TCD,Chad,1991,779.4670461,6151213,51.124,52.9,Sub-Saharan Africa,Low income
TD,TCD,Chad,2007,1640.202587,10779504,48.668,44.1,Sub-Saharan Africa,Low income
TD,TCD,Chad,2001,865.7177219,8663599,50.648,46.2,Sub-Saharan Africa,Low income
TD,TCD,Chad,2006,1599.891275,10423616,49.089,44.5,Sub-Saharan Africa,Low income
TD,TCD,Chad,2004,1366.931959,9710498,49.819,45.2,Sub-Saharan Africa,Low income
TD,TCD,Chad,2014,2181.852455,13587053,45.264,39.9,Sub-Saharan Africa,Low income
TD,TCD,Chad,2002,917.7863182,9002102,50.406,45.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,2013,2075.44088,13145788,45.745,40.5,Sub-Saharan Africa,Low income
TG,TGO,Togo,2002,990.2252184,5142419,39.685,34.6,Sub-Saharan Africa,Low income
TG,TGO,Togo,2009,1175.823679,6219761,38.039,29.8,Sub-Saharan Africa,Low income
TG,TGO,Togo,2006,1117.607504,5732175,39.121,32,Sub-Saharan Africa,Low income
TG,TGO,Togo,2000,1032.035726,4874735,39.717,36,Sub-Saharan Africa,Low income
TG,TGO,Togo,2007,1142.10215,5890414,38.814,31.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,2008,1158.45847,6052937,38.452,30.4,Sub-Saharan Africa,Low income
TG,TGO,Togo,1998,1030.273089,4624826,39.799,37.5,Sub-Saharan Africa,Low income
TG,TGO,Togo,2003,1031.753887,5283246,39.632,34,Sub-Saharan Africa,Low income
TG,TGO,Togo,2001,1011.10993,5006223,39.706,35.3,Sub-Saharan Africa,Low income
TG,TGO,Togo,2005,1070.826742,5578219,39.362,32.7,Sub-Saharan Africa,Low income
TG,TGO,Togo,2012,1304.187972,6745581,36.592,28.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,1993,709.202861,4081398,41.086,41.3,Sub-Saharan Africa,Low income
TG,TGO,Togo,1994,813.033387,4180689,40.676,40.5,Sub-Saharan Africa,Low income
TG,TGO,Togo,1995,873.4659212,4284286,40.338,39.8,Sub-Saharan Africa,Low income
TG,TGO,Togo,1992,835.7574655,3984356,41.55,42,Sub-Saharan Africa,Low income
TG,TGO,Togo,2011,1255.087825,6566179,37.098,28.7,Sub-Saharan Africa,Low income
TG,TGO,Togo,1999,1044.263236,4747665,39.741,36.8,Sub-Saharan Africa,Low income
TG,TGO,Togo,2010,1204.604894,6390851,37.585,29.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,1991,872.3531211,3886858,42.056,42.6,Sub-Saharan Africa,Low income
TG,TGO,Togo,2013,1341.614534,6928719,36.08,27.7,Sub-Saharan Africa,Low income
TG,TGO,Togo,2014,1406.764974,7115163,35.569,27.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,1996,944.0592358,4392941,40.084,39,Sub-Saharan Africa,Low income
TG,TGO,Togo,1997,1070.603905,4506465,39.909,38.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,2004,1053.611318,5428552,39.53,33.4,Sub-Saharan Africa,Low income
TG,TGO,Togo,1990,872.6352851,3786942,42.589,43.4,Sub-Saharan Africa,Low income
TH,THA,Thailand,2014,15755.06346,67725979,10.79,7,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2012,14853.32968,67164130,11.281,7.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2005,10194.17569,65863973,12.764,10,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2013,15437.31723,67451422,11.041,7.3,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2010,13309.4192,66692024,11.725,8.1,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2006,10977.61174,66174486,12.533,9.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1999,6926.20699,61973957,14.88,13.3,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1992,5221.552865,57761574,18.263,18.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2000,7314.542194,62693322,14.435,12.7,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2011,13654.27246,66902958,11.51,7.8,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1998,6600.537112,61250974,15.352,13.9,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2007,11850.21509,66353572,12.323,9.1,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2004,9545.997831,65404522,13.025,10.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2002,8153.163182,64136669,13.653,11.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1993,5739.562307,58237672,17.8,17.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1990,4298.562681,56582824,19.189,20.4,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2008,12272.7398,66453255,12.123,8.8,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2009,12257.13618,66548197,11.927,8.4,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1997,7151.765069,60544937,15.841,14.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1991,4767.57748,57225972,18.722,19.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2003,8819.994762,64817254,13.32,11,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1996,7310.939821,59878955,16.341,15.2,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1994,6278.168547,58722767,17.327,16.6,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1995,6866.020783,59266089,16.84,15.9,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2001,7650.813673,63415174,14.025,12.1,East Asia & Pacific,Upper middle income
TJ,TJK,Tajikistan,1991,2205.399657,5417554,39.483,32.3,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1997,788.83628,5936780,33.212,31.9,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1996,772.2970841,5862224,34.205,32.2,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1990,2349.639512,5297286,40.412,32.3,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1998,829.111232,6012308,32.257,31.4,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1992,1570.892229,5523207,38.445,32.5,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2006,1653.075399,6949566,29.098,24.9,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2007,1790.92569,7099021,29.38,24.4,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2008,1928.200965,7254072,29.735,23.9,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1995,922.7668023,5784330,35.226,32.5,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1999,861.2259541,6094126,31.368,30.9,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2000,939.7408332,6186152,30.583,30.1,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2001,1041.638855,6290413,29.937,29.2,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2009,1972.915229,7414960,30.116,23.3,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1994,1046.652122,5702611,36.281,32.8,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2014,2700.584241,8295840,30.592,20.9,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2003,1277.456611,6532871,29.117,27.5,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2004,1418.731408,6666628,28.947,26.4,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2005,1530.575696,6805655,28.942,25.6,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2010,2080.044388,7581696,30.46,22.8,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2011,2229.445742,7753925,30.708,22.3,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2012,2386.327474,7930929,30.826,21.8,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1993,1322.108974,5616797,37.363,32.7,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2002,1150.615837,6406518,29.447,28.4,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2013,2546.586587,8111894,30.792,21.4,Europe & Central Asia,Low income
TL,TLS,Timor-Leste,2002,1196.016892,894837,40.428,34.1,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2004,1143.913856,962634,39.368,31.3,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2013,2110.844029,1180069,38.419,23.4,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2001,1304.039134,865848,41.441,35.7,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2010,1847.226269,1066409,39.8,25.3,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2011,1965.522007,1120392,39.461,24.7,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2012,2075.984742,1148958,38.985,24,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2009,1697.342272,1048367,39.95,26.2,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1999,,841063,43.872,39.1,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2000,1119.794896,847185,42.646,37.4,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2003,1147.239337,929431,39.726,32.6,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1998,,845106,44.931,40.9,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2005,1233.168557,979201,39.326,29.9,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2006,1178.148409,996052,39.509,28.8,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1994,,842752,45.732,48.8,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1995,,856439,46.075,46.6,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2008,1516.904332,1030630,39.92,26.9,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1993,,820471,45.175,50.8,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2014,2203.692832,1212107,37.783,22.9,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1996,,859496,46.071,44.6,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1997,,853867,45.683,42.8,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1990,,740231,43.367,55.9,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,2007,1325.158607,1013194,39.752,27.8,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1992,,792846,44.535,52.7,East Asia & Pacific,Lower middle income
TL,TLS,Timor-Leste,1991,,764884,43.89,54.4,East Asia & Pacific,Lower middle income
TM,TKM,Turkmenistan,1990,5398.792743,3668000,35.313,30.1,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2003,4699.745806,4648036,22.985,29.1,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,1997,3187.358553,4335991,26.032,32,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,1993,4419.25027,3991917,31.886,32,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2004,5017.71966,4696876,22.815,28.5,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,1992,4373.202162,3881973,33.26,31.5,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2012,12689.34383,5172941,21.505,24.3,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2013,14029.49479,5240088,21.322,23.7,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,1991,5174.383298,3772350,34.422,30.9,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2011,11360.50215,5106672,21.659,24.8,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2002,4508.433493,4600172,23.152,29.7,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2007,7381.120936,4858235,22.231,26.9,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2014,15529.86446,5307188,21.103,23.2,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2001,4475.982721,4551762,23.351,30.2,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2006,6550.184923,4801594,22.421,27.5,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,1996,3593.541232,4267690,27.332,32.2,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,1999,3977.536577,4449427,24.188,31.1,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2005,5791.712128,4747839,22.624,28,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,1995,3370.440159,4188010,28.807,32.3,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2010,9828.662204,5041995,21.796,25.3,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2009,9004.579189,4978960,21.928,25.9,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2000,4240.974059,4501419,23.663,30.6,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,1998,3404.150482,4395293,24.974,31.6,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,2008,8528.11332,4917541,22.069,26.3,Europe & Central Asia,Lower middle income
TM,TKM,Turkmenistan,1994,3638.09078,4095512,30.365,32.3,Europe & Central Asia,Lower middle income
TN,TUN,Tunisia,1996,4913.851081,9089300,19.7,23.1,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2004,7499.236723,9932400,16.8,14.3,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,1994,4459.469986,8785700,22.7,25,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,1993,4337.43611,8572200,24,25.8,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,1995,4570.17197,8957500,20.8,24.1,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2003,6934.79254,9839800,17.1,15.1,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,1992,4186.037809,8489900,24.9,26.5,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2007,9246.809984,10225100,17.4,11.9,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2002,6554.394529,9748900,16.7,16.1,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2008,9728.978852,10328900,17.7,11.3,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2006,8521.765994,10127900,17.1,12.6,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2001,6435.931365,9650600,16.9,17.2,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2005,7933.254737,10029000,17.1,13.4,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,1999,5777.449201,9455900,16.9,19.7,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,1990,3681.529909,8154400,25.2,27.7,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,1991,3874.768068,8318200,24.9,27.1,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,1998,5435.986456,9333300,17.9,20.8,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2010,10364.57175,10547100,18.6,10.1,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2012,10672.5676,10777500,19.3,9.2,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2013,10984.91321,10886500,19.3,8.8,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2014,11307.80017,10996600,19.2,8.5,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,1997,5198.058464,9214900,18.9,22,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2011,10203.80122,10673800,18.8,9.6,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2009,9994.097511,10439600,17.7,10.6,Middle East & North Africa,Upper middle income
TN,TUN,Tunisia,2000,6124.649415,9552500,17.1,18.4,Middle East & North Africa,Upper middle income
TO,TON,Tonga,2011,5030.652213,104392,26.57,7.3,East Asia & Pacific,Lower middle income
TO,TON,Tonga,2008,4567.116508,102816,27.982,7.1,East Asia & Pacific,Lower middle income
TO,TON,Tonga,2012,5132.805233,104769,25.992,7.3,East Asia & Pacific,Lower middle income
